YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2014,2014,GU,Guam,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,21.9,21.9,18.5,25.9,726.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,66,Education,College graduate,EDU,EDUCOGRAD
2014,2014,GU,Guam,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,27.3,27.3,22.7,32.3,565.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,66,Education,Some college or technical school,EDU,EDUCOTEC
2014,2014,GU,Guam,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,33.2,33.2,25.9,41.4,218.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,66,Education,Less than high school,EDU,EDUHS
2014,2014,GU,Guam,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,29.3,29.3,25.7,33.3,842.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,66,Education,High school graduate,EDU,EDUHSGRAD
2014,2014,HI,Hawaii,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,25.2,25.2,22.8,27.9,1868.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,15,Education,High school graduate,EDU,EDUHSGRAD
2014,2014,HI,Hawaii,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,23.2,23.2,20.7,25.9,1970.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,15,Education,Some college or technical school,EDU,EDUCOTEC
2014,2014,HI,Hawaii,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,21.3,21.3,15.9,28.0,327.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,15,Education,Less than high school,EDU,EDUHS
2014,2014,HI,Hawaii,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,17.4,17.4,15.5,19.3,2731.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,15,Education,College graduate,EDU,EDUCOGRAD
2014,2014,IA,Iowa,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,31.9,31.9,29.5,34.3,2146.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,19,Education,Some college or technical school,EDU,EDUCOTEC
2014,2014,IA,Iowa,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,37.4,37.4,31.6,43.6,447.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,19,Education,Less than high school,EDU,EDUHS
2014,2014,IA,Iowa,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,25.0,25.0,22.9,27.1,2405.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,19,Education,College graduate,EDU,EDUCOGRAD
2014,2014,IA,Iowa,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,32.5,32.5,30.3,34.8,2569.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,19,Education,High school graduate,EDU,EDUHSGRAD
2014,2014,ID,Idaho,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,34.4,34.4,27.7,41.8,344.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,16,Education,Less than high school,EDU,EDUHS
2014,2014,ID,Idaho,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,24.3,24.3,21.3,27.6,1588.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,16,Education,College graduate,EDU,EDUCOGRAD
2014,2014,ID,Idaho,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,30.3,30.3,27.2,33.5,1631.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,16,Education,Some college or technical school,EDU,EDUCOTEC
2014,2014,ID,Idaho,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,28.7,28.7,25.5,32.0,1554.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,16,Education,High school graduate,EDU,EDUHSGRAD
2014,2014,IL,Illinois,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,22.0,22.0,19.9,24.3,2010.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,17,Education,College graduate,EDU,EDUCOGRAD
2014,2014,IL,Illinois,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,31.5,31.5,28.4,34.8,1271.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,17,Education,Some college or technical school,EDU,EDUCOTEC
2014,2014,IL,Illinois,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,32.3,32.3,26.1,39.0,306.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,17,Education,Less than high school,EDU,EDUHS
2014,2014,IL,Illinois,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,33.0,33.0,29.7,36.5,1244.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,17,Education,High school graduate,EDU,EDUHSGRAD
2014,2014,IN,Indiana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,34.9,34.9,31.0,39.0,936.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,18,Education,Less than high school,EDU,EDUHS
2014,2014,IN,Indiana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,34.1,34.1,32.1,36.2,3699.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,18,Education,High school graduate,EDU,EDUHSGRAD
2014,2014,IN,Indiana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,27.6,27.6,25.7,29.6,3366.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,18,Education,College graduate,EDU,EDUCOGRAD
2014,2014,IN,Indiana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,33.8,33.8,31.6,36.1,2746.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,18,Education,Some college or technical school,EDU,EDUCOTEC
2014,2014,KS,Kansas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,33.4,33.4,31.6,35.2,3623.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,20,Education,High school graduate,EDU,EDUHSGRAD
2014,2014,KS,Kansas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,32.7,32.7,30.9,34.5,3749.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,20,Education,Some college or technical school,EDU,EDUCOTEC
2014,2014,KS,Kansas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,27.4,27.4,25.9,28.9,4705.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,20,Education,College graduate,EDU,EDUCOGRAD
2014,2014,KS,Kansas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,31.2,31.2,27.4,35.2,736.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,20,Education,Less than high school,EDU,EDUHS
2014,2014,KY,Kentucky,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,28.1,28.1,25.7,30.6,2912.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,21,Education,College graduate,EDU,EDUCOGRAD
2014,2014,KY,Kentucky,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,31.1,31.1,28.5,33.8,2885.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,21,Education,Some college or technical school,EDU,EDUCOTEC
2014,2014,KY,Kentucky,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,33.3,33.3,30.9,35.8,3494.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,21,Education,High school graduate,EDU,EDUHSGRAD
2014,2014,KY,Kentucky,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,33.2,33.2,28.8,38.0,1137.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,21,Education,Less than high school,EDU,EDUHS
2014,2014,LA,Louisiana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,36.1,36.1,31.9,40.6,759.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,22,Education,Less than high school,EDU,EDUHS
2014,2014,LA,Louisiana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,37.1,37.1,34.5,39.7,2008.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,22,Education,High school graduate,EDU,EDUHSGRAD
2014,2014,LA,Louisiana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,34.4,34.4,31.8,37.2,1715.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,22,Education,Some college or technical school,EDU,EDUCOTEC
2014,2014,LA,Louisiana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,30.7,30.7,28.3,33.3,1873.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,22,Education,College graduate,EDU,EDUCOGRAD
2014,2014,MA,Massachusetts,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,26.4,26.4,24.1,28.7,3301.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,25,Education,High school graduate,EDU,EDUHSGRAD
2014,2014,MA,Massachusetts,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,17.0,17.0,15.8,18.2,6674.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,25,Education,College graduate,EDU,EDUCOGRAD
2014,2014,MA,Massachusetts,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,30.2,30.2,25.7,35.1,891.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,25,Education,Less than high school,EDU,EDUHS
2014,2014,MA,Massachusetts,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,26.1,26.1,24.0,28.3,3473.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,25,Education,Some college or technical school,EDU,EDUCOTEC
2014,2014,MD,Maryland,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,30.2,30.2,27.5,33.1,2715.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,24,Education,Some college or technical school,EDU,EDUCOTEC
2014,2014,MD,Maryland,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,22.9,22.9,21.1,24.7,5204.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,24,Education,College graduate,EDU,EDUCOGRAD
2014,2014,MD,Maryland,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,36.6,36.6,30.4,43.4,638.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,24,Education,Less than high school,EDU,EDUHS
2014,2014,MD,Maryland,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,34.3,34.3,31.3,37.5,3129.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,24,Education,High school graduate,EDU,EDUHSGRAD
2014,2014,ME,Maine,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,30.9,30.9,25.6,36.7,448.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,23,Education,Less than high school,EDU,EDUHS
2014,2014,ME,Maine,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,22.5,22.5,20.7,24.3,3377.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,23,Education,College graduate,EDU,EDUCOGRAD
2014,2014,ME,Maine,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,31.1,31.1,28.8,33.4,2609.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,23,Education,High school graduate,EDU,EDUHSGRAD
2014,2014,ME,Maine,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,28.8,28.8,26.5,31.3,2254.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,23,Education,Some college or technical school,EDU,EDUCOTEC
2014,2014,MI,Michigan,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,29.4,29.4,24.5,34.7,430.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,26,Education,Less than high school,EDU,EDUHS
2014,2014,MI,Michigan,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,33.6,33.6,31.3,35.9,2189.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,26,Education,High school graduate,EDU,EDUHSGRAD
2014,2014,MI,Michigan,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,25.2,25.2,23.4,27.1,3035.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,26,Education,College graduate,EDU,EDUCOGRAD
2014,2014,MI,Michigan,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,32.4,32.4,30.2,34.7,2362.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,26,Education,Some college or technical school,EDU,EDUCOTEC
2014,2014,MN,Minnesota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,21.9,21.9,20.8,23.1,6078.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,27,Education,College graduate,EDU,EDUCOGRAD
2014,2014,MN,Minnesota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,31.6,31.6,27.4,36.1,618.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,27,Education,Less than high school,EDU,EDUHS
2014,2014,MN,Minnesota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,29.3,29.3,27.7,31.0,3803.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,27,Education,High school graduate,EDU,EDUHSGRAD
2014,2014,MN,Minnesota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,30.3,30.3,28.9,31.9,4793.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,27,Education,Some college or technical school,EDU,EDUCOTEC
2014,2014,MO,Missouri,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,33.7,33.7,28.4,39.4,671.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,29,Education,Less than high school,EDU,EDUHS
2014,2014,MO,Missouri,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,25.2,25.2,22.7,27.9,1982.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,29,Education,College graduate,EDU,EDUCOGRAD
2014,2014,MO,Missouri,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,30.3,30.3,27.3,33.4,1826.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,29,Education,Some college or technical school,EDU,EDUCOTEC
2014,2014,MO,Missouri,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,32.7,32.7,29.8,35.7,2209.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,29,Education,High school graduate,EDU,EDUHSGRAD
2014,2014,MS,Mississippi,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,37.7,37.7,34.1,41.5,1253.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,28,Education,High school graduate,EDU,EDUHSGRAD
2014,2014,MS,Mississippi,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,36.2,36.2,32.5,40.1,1047.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,28,Education,Some college or technical school,EDU,EDUCOTEC
2014,2014,MS,Mississippi,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,29.4,29.4,26.0,32.9,1115.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,28,Education,College graduate,EDU,EDUCOGRAD
2014,2014,MS,Mississippi,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,36.9,36.9,31.4,42.7,547.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,28,Education,Less than high school,EDU,EDUHS
2014,2014,MT,Montana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,29.5,29.5,26.8,32.4,2104.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,30,Education,High school graduate,EDU,EDUHSGRAD
2014,2014,MT,Montana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,26.1,26.1,23.6,28.9,2085.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,30,Education,Some college or technical school,EDU,EDUCOTEC
2014,2014,MT,Montana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,34.4,34.4,28.2,41.2,456.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,30,Education,Less than high school,EDU,EDUHS
2014,2014,MT,Montana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,20.5,20.5,18.3,22.8,2412.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,30,Education,College graduate,EDU,EDUCOGRAD
2014,2014,NC,North Carolina,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,23.6,23.6,21.6,25.7,2217.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,37,Education,College graduate,EDU,EDUCOGRAD
2014,2014,NC,North Carolina,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,29.5,29.5,27.1,32.1,1759.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,37,Education,Some college or technical school,EDU,EDUCOTEC
2014,2014,NC,North Carolina,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,34.5,34.5,30.5,38.7,770.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,37,Education,Less than high school,EDU,EDUHS
2014,2014,NC,North Carolina,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,32.7,32.7,30.2,35.3,1856.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,37,Education,High school graduate,EDU,EDUHSGRAD
2014,2014,ND,North Dakota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,26.9,26.9,24.2,29.7,2297.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,38,Education,College graduate,EDU,EDUCOGRAD
2014,2014,ND,North Dakota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,33.0,33.0,29.9,36.2,2176.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,38,Education,High school graduate,EDU,EDUHSGRAD
2014,2014,ND,North Dakota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,34.9,34.9,31.9,38.1,2332.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,38,Education,Some college or technical school,EDU,EDUCOTEC
2014,2014,ND,North Dakota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,33.3,33.3,27.0,40.3,446.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,38,Education,Less than high school,EDU,EDUHS
2014,2014,NE,Nebraska,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,34.9,34.9,30.7,39.2,1209.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,31,Education,Less than high school,EDU,EDUHS
2014,2014,NE,Nebraska,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,24.4,24.4,22.9,26.0,6364.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,31,Education,College graduate,EDU,EDUCOGRAD
2014,2014,NE,Nebraska,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,31.1,31.1,29.5,32.9,7227.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,31,Education,High school graduate,EDU,EDUHSGRAD
2014,2014,NE,Nebraska,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,32.5,32.5,30.7,34.4,6309.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,31,Education,Some college or technical school,EDU,EDUCOTEC
2014,2014,NH,New Hampshire,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,26.3,26.3,20.1,33.5,273.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,33,Education,Less than high school,EDU,EDUHS
2014,2014,NH,New Hampshire,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,21.0,21.0,19.0,23.2,2339.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,33,Education,College graduate,EDU,EDUCOGRAD
2014,2014,NH,New Hampshire,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,30.6,30.6,27.5,33.8,1632.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,33,Education,High school graduate,EDU,EDUHSGRAD
2014,2014,NH,New Hampshire,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,31.3,31.3,28.2,34.6,1474.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,33,Education,Some college or technical school,EDU,EDUCOTEC
2014,2014,NJ,New Jersey,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,26.3,26.3,24.0,28.8,2930.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,34,Education,Some college or technical school,EDU,EDUCOTEC
2014,2014,NJ,New Jersey,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,20.7,20.7,19.0,22.4,4884.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,34,Education,College graduate,EDU,EDUCOGRAD
2014,2014,NJ,New Jersey,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,31.8,31.8,27.5,36.5,840.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,34,Education,Less than high school,EDU,EDUHS
2014,2014,NJ,New Jersey,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,32.3,32.3,30.0,34.7,3255.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,34,Education,High school graduate,EDU,EDUHSGRAD
2014,2014,NM,New Mexico,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,35.8,35.8,31.5,40.4,941.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,35,Education,Less than high school,EDU,EDUHS
2014,2014,NM,New Mexico,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,28.1,28.1,25.4,30.9,2236.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,35,Education,High school graduate,EDU,EDUHSGRAD
2014,2014,NM,New Mexico,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,29.5,29.5,26.8,32.4,2225.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,35,Education,Some college or technical school,EDU,EDUCOTEC
2014,2014,NM,New Mexico,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,22.2,22.2,20.0,24.5,2868.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,35,Education,College graduate,EDU,EDUCOGRAD
2014,2014,NV,Nevada,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,37.8,37.8,29.8,46.4,279.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,32,Education,Less than high school,EDU,EDUHS
2014,2014,NV,Nevada,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,22.6,22.6,19.1,26.5,1161.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,32,Education,College graduate,EDU,EDUCOGRAD
2014,2014,NV,Nevada,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2014.0,Value,26.2,26.2,22.3,30.5,934.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,32,Education,High school graduate,EDU,EDUHSGRAD
