YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2013,2013,IA,Iowa,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,23.8,23.8,,,20.2,27.8,642.0,,25 - 34,,,,,"(42.469400913, -93.816490556)",PA,PA1,Q045,VALUE,19,Age (years),25 - 34,AGEYR,AGEYR2534
2013,2013,IA,Iowa,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,23.1,23.1,,,19.9,26.7,1144.0,,,,,"$15,000 - $24,999",,"(42.469400913, -93.816490556)",PA,PA1,Q045,VALUE,19,Income,"$15,000 - $24,999",INC,INC1525
2013,2013,IA,Iowa,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,31.9,31.9,,,29.7,34.2,2338.0,,,College graduate,,,,"(42.469400913, -93.816490556)",PA,PA1,Q045,VALUE,19,Education,College graduate,EDU,EDUCOGRAD
2013,2013,IA,Iowa,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,17.8,17.8,,,13.6,22.8,417.0,,,Less than high school,,,,"(42.469400913, -93.816490556)",PA,PA1,Q045,VALUE,19,Education,Less than high school,EDU,EDUHS
2013,2013,IA,Iowa,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,28.7,28.7,,,25.4,32.3,1046.0,,,,,"$35,000 - $49,999",,"(42.469400913, -93.816490556)",PA,PA1,Q045,VALUE,19,Income,"$35,000 - $49,999",INC,INC3550
2013,2013,ID,Idaho,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,27.6,27.6,,,23.3,32.4,648.0,,,,,"$25,000 - $34,999",,"(43.682630005, -114.363730042)",PA,PA1,Q045,VALUE,16,Income,"$25,000 - $34,999",INC,INC2535
2013,2013,ID,Idaho,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,39.4,39.4,,,36.1,42.7,1625.0,,,College graduate,,,,"(43.682630005, -114.363730042)",PA,PA1,Q045,VALUE,16,Education,College graduate,EDU,EDUCOGRAD
2013,2013,ID,Idaho,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,35.4,35.4,,,30.7,40.4,760.0,,,,,"$35,000 - $49,999",,"(43.682630005, -114.363730042)",PA,PA1,Q045,VALUE,16,Income,"$35,000 - $49,999",INC,INC3550
2013,2013,ID,Idaho,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,29.7,29.7,,,17.9,44.9,72.0,,,,,,2 or more races,"(43.682630005, -114.363730042)",PA,PA1,Q045,VALUE,16,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2013,2013,ID,Idaho,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,30.2,30.2,,,24.1,37.1,257.0,,18 - 24,,,,,"(43.682630005, -114.363730042)",PA,PA1,Q045,VALUE,16,Age (years),18 - 24,AGEYR,AGEYR1824
2013,2013,ID,Idaho,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,42.7,42.7,,,38.3,47.2,938.0,,,,,"$75,000 or greater",,"(43.682630005, -114.363730042)",PA,PA1,Q045,VALUE,16,Income,"$75,000 or greater",INC,INC75PLUS
2013,2013,ID,Idaho,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,34.3,34.3,,,31.8,36.8,2910.0,,,,Female,,,"(43.682630005, -114.363730042)",PA,PA1,Q045,VALUE,16,Gender,Female,GEN,FEMALE
2013,2013,ID,Idaho,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,46.3,46.3,,,29.3,64.2,56.0,,,,,,American Indian/Alaska Native,"(43.682630005, -114.363730042)",PA,PA1,Q045,VALUE,16,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2013,2013,ID,Idaho,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,21.5,21.5,,,15.5,29.1,231.0,,,,,,Hispanic,"(43.682630005, -114.363730042)",PA,PA1,Q045,VALUE,16,Race/Ethnicity,Hispanic,RACE,RACEHIS
2013,2013,ID,Idaho,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,31.1,31.1,,,26.9,35.7,759.0,,,,,"$50,000 - $74,999",,"(43.682630005, -114.363730042)",PA,PA1,Q045,VALUE,16,Income,"$50,000 - $74,999",INC,INC5075
2013,2013,ID,Idaho,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,30.6,30.6,,,26.6,35.0,838.0,,45 - 54,,,,,"(43.682630005, -114.363730042)",PA,PA1,Q045,VALUE,16,Age (years),45 - 54,AGEYR,AGEYR4554
2013,2013,ID,Idaho,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,30.1,30.1,,,25.7,34.9,875.0,,,,,"$15,000 - $24,999",,"(43.682630005, -114.363730042)",PA,PA1,Q045,VALUE,16,Income,"$15,000 - $24,999",INC,INC1525
2013,2013,ID,Idaho,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,34.6,34.6,,,31.5,37.7,1647.0,,,Some college or technical school,,,,"(43.682630005, -114.363730042)",PA,PA1,Q045,VALUE,16,Education,Some college or technical school,EDU,EDUCOTEC
2013,2013,ID,Idaho,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,32.9,32.9,,,30.1,35.7,2141.0,,,,Male,,,"(43.682630005, -114.363730042)",PA,PA1,Q045,VALUE,16,Gender,Male,GEN,MALE
2013,2013,ID,Idaho,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,34.4,34.4,,,30.5,38.5,1049.0,,55 - 64,,,,,"(43.682630005, -114.363730042)",PA,PA1,Q045,VALUE,16,Age (years),55 - 64,AGEYR,AGEYR5564
2013,2013,ID,Idaho,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,33.6,33.6,,,31.7,35.5,5051.0,Total,,,,,,"(43.682630005, -114.363730042)",PA,PA1,Q045,VALUE,16,Total,Total,OVR,OVERALL
2013,2013,ID,Idaho,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,47.3,47.3,,,44.0,50.6,1733.0,,65 or older,,,,,"(43.682630005, -114.363730042)",PA,PA1,Q045,VALUE,16,Age (years),65 or older,AGEYR,AGEYR65PLUS
2013,2013,ID,Idaho,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,38.7,38.7,,,33.0,44.7,530.0,,,,,Data not reported,,"(43.682630005, -114.363730042)",PA,PA1,Q045,VALUE,16,Income,Data not reported,INC,INCNR
2013,2013,ID,Idaho,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,30.8,30.8,,,27.4,34.3,1403.0,,,High school graduate,,,,"(43.682630005, -114.363730042)",PA,PA1,Q045,VALUE,16,Education,High school graduate,EDU,EDUHSGRAD
2013,2013,ID,Idaho,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,27.3,27.3,,,22.9,32.1,646.0,,35 - 44,,,,,"(43.682630005, -114.363730042)",PA,PA1,Q045,VALUE,16,Age (years),35 - 44,AGEYR,AGEYR3544
2013,2013,ID,Idaho,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,25.7,25.7,,,19.8,32.7,369.0,,,Less than high school,,,,"(43.682630005, -114.363730042)",PA,PA1,Q045,VALUE,16,Education,Less than high school,EDU,EDUHS
2013,2013,ID,Idaho,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,26.6,26.6,,,21.3,32.6,541.0,,,,,"Less than $15,000",,"(43.682630005, -114.363730042)",PA,PA1,Q045,VALUE,16,Income,"Less than $15,000",INC,INCLESS15
2013,2013,ID,Idaho,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,29.8,29.8,,,25.1,34.9,528.0,,25 - 34,,,,,"(43.682630005, -114.363730042)",PA,PA1,Q045,VALUE,16,Age (years),25 - 34,AGEYR,AGEYR2534
2013,2013,ID,Idaho,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,34.7,34.7,,,32.8,36.7,4566.0,,,,,,Non-Hispanic White,"(43.682630005, -114.363730042)",PA,PA1,Q045,VALUE,16,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2013,2013,IL,Illinois,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,26.1,26.1,,,21.7,31.1,528.0,,25 - 34,,,,,"(40.485010283, -88.997710178)",PA,PA1,Q045,VALUE,17,Age (years),25 - 34,AGEYR,AGEYR2534
2013,2013,IL,Illinois,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,31.2,31.2,,,26.6,36.2,765.0,,,,,"$35,000 - $49,999",,"(40.485010283, -88.997710178)",PA,PA1,Q045,VALUE,17,Income,"$35,000 - $49,999",INC,INC3550
2013,2013,IL,Illinois,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,34.7,34.7,,,29.8,39.8,845.0,,,,,"$50,000 - $74,999",,"(40.485010283, -88.997710178)",PA,PA1,Q045,VALUE,17,Income,"$50,000 - $74,999",INC,INC5075
2013,2013,IL,Illinois,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,37.4,37.4,,,22.5,55.1,64.0,,,,,,2 or more races,"(40.485010283, -88.997710178)",PA,PA1,Q045,VALUE,17,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2013,2013,IL,Illinois,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,30.3,30.3,,,26.3,34.7,913.0,,45 - 54,,,,,"(40.485010283, -88.997710178)",PA,PA1,Q045,VALUE,17,Age (years),45 - 54,AGEYR,AGEYR4554
2013,2013,IL,Illinois,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,28.8,28.8,,,22.1,36.7,426.0,,,,,"Less than $15,000",,"(40.485010283, -88.997710178)",PA,PA1,Q045,VALUE,17,Income,"Less than $15,000",INC,INCLESS15
2013,2013,IL,Illinois,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,32.9,32.9,,,31.0,34.9,4239.0,,,,,,Non-Hispanic White,"(40.485010283, -88.997710178)",PA,PA1,Q045,VALUE,17,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2013,2013,IL,Illinois,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,34.0,34.0,,,26.8,42.0,311.0,,,Less than high school,,,,"(40.485010283, -88.997710178)",PA,PA1,Q045,VALUE,17,Education,Less than high school,EDU,EDUHS
2013,2013,IL,Illinois,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,31.6,31.6,,,27.9,35.5,1116.0,,55 - 64,,,,,"(40.485010283, -88.997710178)",PA,PA1,Q045,VALUE,17,Age (years),55 - 64,AGEYR,AGEYR5564
2013,2013,IL,Illinois,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,34.5,34.5,,,29.3,40.0,604.0,,35 - 44,,,,,"(40.485010283, -88.997710178)",PA,PA1,Q045,VALUE,17,Age (years),35 - 44,AGEYR,AGEYR3544
2013,2013,IL,Illinois,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,34.2,34.2,,,31.3,37.3,1606.0,,,,,"$75,000 or greater",,"(40.485010283, -88.997710178)",PA,PA1,Q045,VALUE,17,Income,"$75,000 or greater",INC,INC75PLUS
2013,2013,IL,Illinois,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,27.7,27.7,,,18.1,39.9,124.0,,,,,,Asian,"(40.485010283, -88.997710178)",PA,PA1,Q045,VALUE,17,Race/Ethnicity,Asian,RACE,RACEASN
2013,2013,IL,Illinois,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,32.7,32.7,,,30.8,34.6,5219.0,Total,,,,,,"(40.485010283, -88.997710178)",PA,PA1,Q045,VALUE,17,Total,Total,OVR,OVERALL
2013,2013,IL,Illinois,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,30.5,30.5,,,27.3,33.9,1525.0,,,High school graduate,,,,"(40.485010283, -88.997710178)",PA,PA1,Q045,VALUE,17,Education,High school graduate,EDU,EDUHSGRAD
2013,2013,IL,Illinois,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,31.1,31.1,,,25.7,37.1,540.0,,,,,"$25,000 - $34,999",,"(40.485010283, -88.997710178)",PA,PA1,Q045,VALUE,17,Income,"$25,000 - $34,999",INC,INC2535
2013,2013,IL,Illinois,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,33.6,33.6,,,31.0,36.4,1979.0,,,College graduate,,,,"(40.485010283, -88.997710178)",PA,PA1,Q045,VALUE,17,Education,College graduate,EDU,EDUCOGRAD
2013,2013,IL,Illinois,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,30.1,30.1,,,23.8,37.3,297.0,,,,,,Hispanic,"(40.485010283, -88.997710178)",PA,PA1,Q045,VALUE,17,Race/Ethnicity,Hispanic,RACE,RACEHIS
2013,2013,IL,Illinois,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,34.3,34.3,,,28.2,40.9,432.0,,,,,,Non-Hispanic Black,"(40.485010283, -88.997710178)",PA,PA1,Q045,VALUE,17,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2013,2013,IL,Illinois,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,30.5,30.5,,,28.2,33.0,3044.0,,,,Female,,,"(40.485010283, -88.997710178)",PA,PA1,Q045,VALUE,17,Gender,Female,GEN,FEMALE
2013,2013,IL,Illinois,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,31.3,31.3,,,26.2,36.9,792.0,,,,,"$15,000 - $24,999",,"(40.485010283, -88.997710178)",PA,PA1,Q045,VALUE,17,Income,"$15,000 - $24,999",INC,INC1525
2013,2013,IL,Illinois,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,35.6,35.6,,,27.3,44.9,245.0,,,,,Data not reported,,"(40.485010283, -88.997710178)",PA,PA1,Q045,VALUE,17,Income,Data not reported,INC,INCNR
2013,2013,IL,Illinois,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,36.1,36.1,,,29.7,42.9,335.0,,18 - 24,,,,,"(40.485010283, -88.997710178)",PA,PA1,Q045,VALUE,17,Age (years),18 - 24,AGEYR,AGEYR1824
2013,2013,IL,Illinois,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,33.2,33.2,,,29.8,36.7,1399.0,,,Some college or technical school,,,,"(40.485010283, -88.997710178)",PA,PA1,Q045,VALUE,17,Education,Some college or technical school,EDU,EDUCOTEC
2013,2013,IL,Illinois,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,38.2,38.2,,,34.9,41.6,1723.0,,65 or older,,,,,"(40.485010283, -88.997710178)",PA,PA1,Q045,VALUE,17,Age (years),65 or older,AGEYR,AGEYR65PLUS
2013,2013,IL,Illinois,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,35.0,35.0,,,32.1,38.0,2175.0,,,,Male,,,"(40.485010283, -88.997710178)",PA,PA1,Q045,VALUE,17,Gender,Male,GEN,MALE
2013,2013,IN,Indiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,26.3,26.3,,,22.8,30.1,1011.0,,,,,"$25,000 - $34,999",,"(39.766910452, -86.149960194)",PA,PA1,Q045,VALUE,18,Income,"$25,000 - $34,999",INC,INC2535
2013,2013,IN,Indiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,31.0,31.0,,,29.0,33.2,2697.0,,,College graduate,,,,"(39.766910452, -86.149960194)",PA,PA1,Q045,VALUE,18,Education,College graduate,EDU,EDUCOGRAD
2013,2013,IN,Indiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,25.5,25.5,,,22.3,29.1,1266.0,,,,,Data not reported,,"(39.766910452, -86.149960194)",PA,PA1,Q045,VALUE,18,Income,Data not reported,INC,INCNR
2013,2013,IN,Indiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,30.3,30.3,,,27.7,32.9,1896.0,,,,,"$75,000 or greater",,"(39.766910452, -86.149960194)",PA,PA1,Q045,VALUE,18,Income,"$75,000 or greater",INC,INC75PLUS
2013,2013,IN,Indiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,15.7,15.7,,,8.7,26.7,62.0,,,,,,Asian,"(39.766910452, -86.149960194)",PA,PA1,Q045,VALUE,18,Race/Ethnicity,Asian,RACE,RACEASN
2013,2013,IN,Indiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,24.2,24.2,,,21.3,27.3,1554.0,,,,,"$15,000 - $24,999",,"(39.766910452, -86.149960194)",PA,PA1,Q045,VALUE,18,Income,"$15,000 - $24,999",INC,INC1525
2013,2013,IN,Indiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,22.6,22.6,,,20.3,25.0,1590.0,,45 - 54,,,,,"(39.766910452, -86.149960194)",PA,PA1,Q045,VALUE,18,Age (years),45 - 54,AGEYR,AGEYR4554
2013,2013,IN,Indiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,20.9,20.9,,,17.8,24.4,811.0,,25 - 34,,,,,"(39.766910452, -86.149960194)",PA,PA1,Q045,VALUE,18,Age (years),25 - 34,AGEYR,AGEYR2534
2013,2013,IN,Indiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,26.8,26.8,,,24.6,29.2,2327.0,,,Some college or technical school,,,,"(39.766910452, -86.149960194)",PA,PA1,Q045,VALUE,18,Education,Some college or technical school,EDU,EDUCOTEC
2013,2013,IN,Indiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,24.6,24.6,,,22.6,26.6,3260.0,,,High school graduate,,,,"(39.766910452, -86.149960194)",PA,PA1,Q045,VALUE,18,Education,High school graduate,EDU,EDUHSGRAD
2013,2013,IN,Indiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,26.0,26.0,,,23.0,29.2,1216.0,,,,,"$50,000 - $74,999",,"(39.766910452, -86.149960194)",PA,PA1,Q045,VALUE,18,Income,"$50,000 - $74,999",INC,INC5075
